frame_id,timestamp,x,y,z,velocity,range,azimuth,elevation,snr,noise
0,2025-05-15 12:25:01.594150,0.20930559933185577,0.4497110843658447,0.0,-0.24145157635211945,0.49603315747354154,24.95832218580271,0.0,176,426
0,2025-05-15 12:25:01.594150,0.20930559933185577,0.4497110843658447,0.0,-0.12072578817605972,0.49603315747354154,24.95832218580271,0.0,208,422
1,2025-05-15 12:25:01.694440,0.041401106864213943,0.4560011923313141,0.0,0.12072578817605972,0.45787677278626193,5.187755903208119,0.0,280,405
1,2025-05-15 12:25:01.694440,0.19435520470142365,0.4563715159893036,0.0,-0.603628933429718,0.4960331704643425,23.067728338640652,0.0,279,431
1,2025-05-15 12:25:01.694440,0.19435520470142365,0.4563715159893036,0.0,-0.4829031527042389,0.4960331704643425,23.067728338640652,0.0,341,423
1,2025-05-15 12:25:01.694440,0.19435520470142365,0.4563715159893036,0.0,-0.36217737197875977,0.4960331704643425,23.067728338640652,0.0,295,431
2,2025-05-15 12:25:01.796031,0.19320517778396606,0.41511791944503784,0.0,-0.4829031527042389,0.45787676045734277,24.958323468207112,0.0,398,423
2,2025-05-15 12:25:01.796031,0.20930559933185577,0.4497110843658447,0.0,-0.4829031527042389,0.49603315747354154,24.95832218580271,0.0,418,427
2,2025-05-15 12:25:01.796031,0.19320517778396606,0.41511791944503784,0.0,-0.36217737197875977,0.45787676045734277,24.958323468207112,0.0,475,422
2,2025-05-15 12:25:01.796031,0.20930559933185577,0.4497110843658447,0.0,-0.36217737197875977,0.49603315747354154,24.95832218580271,0.0,505,426
2,2025-05-15 12:25:01.796031,0.19320517778396606,0.41511791944503784,0.0,-0.24145157635211945,0.45787676045734277,24.958323468207112,0.0,442,432
2,2025-05-15 12:25:01.796031,0.20930559933185577,0.4497110843658447,0.0,-0.24145157635211945,0.49603315747354154,24.95832218580271,0.0,478,441
2,2025-05-15 12:25:01.796031,0.17940479516983032,0.42126601934432983,0.0,-0.12072578817605972,0.4578767733617267,23.06772705812111,0.0,277,441
2,2025-05-15 12:25:01.796031,0.19435520470142365,0.4563715159893036,0.0,-0.12072578817605972,0.4960331704643425,23.067728338640652,0.0,344,450
3,2025-05-15 12:25:01.896080,0.19320517778396606,0.41511791944503784,0.0,0.0,0.45787676045734277,24.958323468207112,0.0,375,408
