frame_id,timestamp,video_frame_number
0,2025-05-15 12:24:57.488729,0
0,2025-05-15 12:24:57.527604,1
0,2025-05-15 12:24:57.564416,2
0,2025-05-15 12:24:57.603717,3
0,2025-05-15 12:24:57.643794,4
0,2025-05-15 12:24:57.688245,5
0,2025-05-15 12:24:57.727699,6
0,2025-05-15 12:24:57.767898,7
0,2025-05-15 12:24:57.811940,8
0,2025-05-15 12:24:57.851697,9
0,2025-05-15 12:24:57.895786,10
0,2025-05-15 12:24:57.936030,11
0,2025-05-15 12:24:57.979743,12
0,2025-05-15 12:24:58.019965,13
0,2025-05-15 12:24:58.063990,14
0,2025-05-15 12:24:58.103778,15
0,2025-05-15 12:24:58.143873,16
0,2025-05-15 12:24:58.188226,17
0,2025-05-15 12:24:58.227718,18
0,2025-05-15 12:24:58.271981,19
0,2025-05-15 12:24:58.312107,20
0,2025-05-15 12:24:58.355654,21
0,2025-05-15 12:24:58.395880,22
0,2025-05-15 12:24:58.435883,23
0,2025-05-15 12:24:58.479660,24
0,2025-05-15 12:24:58.519851,25
0,2025-05-15 12:24:58.563975,26
0,2025-05-15 12:24:58.603741,27
0,2025-05-15 12:24:58.647802,28
0,2025-05-15 12:24:58.688059,29
0,2025-05-15 12:24:58.727766,30
0,2025-05-15 12:24:58.772052,31
0,2025-05-15 12:24:58.812047,32
0,2025-05-15 12:24:58.855730,33
0,2025-05-15 12:24:58.895768,34
0,2025-05-15 12:24:58.940019,35
0,2025-05-15 12:24:58.979705,36
0,2025-05-15 12:24:59.026975,37
0,2025-05-15 12:24:59.071204,38
0,2025-05-15 12:24:59.114027,39
0,2025-05-15 12:24:59.150178,40
0,2025-05-15 12:24:59.188010,41
0,2025-05-15 12:24:59.238832,42
0,2025-05-15 12:24:59.281347,43
0,2025-05-15 12:24:59.318986,44
0,2025-05-15 12:24:59.356501,45
0,2025-05-15 12:24:59.395692,46
0,2025-05-15 12:24:59.439789,47
0,2025-05-15 12:24:59.479729,48
0,2025-05-15 12:24:59.523699,49
0,2025-05-15 12:24:59.563824,50
0,2025-05-15 12:24:59.607828,51
0,2025-05-15 12:24:59.648765,52
0,2025-05-15 12:24:59.687974,53
0,2025-05-15 12:24:59.731684,54
0,2025-05-15 12:24:59.772717,55
0,2025-05-15 12:24:59.818591,56
0,2025-05-15 12:24:59.862851,57
0,2025-05-15 12:24:59.908829,58
0,2025-05-15 12:24:59.955238,59
0,2025-05-15 12:24:59.995524,60
0,2025-05-15 12:25:00.036520,61
0,2025-05-15 12:25:00.076358,62
0,2025-05-15 12:25:00.125867,63
0,2025-05-15 12:25:00.174587,64
0,2025-05-15 12:25:00.217178,65
0,2025-05-15 12:25:00.260150,66
0,2025-05-15 12:25:00.301131,67
0,2025-05-15 12:25:00.341450,68
0,2025-05-15 12:25:00.385739,69
0,2025-05-15 12:25:00.430011,70
0,2025-05-15 12:25:00.474614,71
0,2025-05-15 12:25:00.512271,72
0,2025-05-15 12:25:00.549170,73
0,2025-05-15 12:25:00.589082,74
0,2025-05-15 12:25:00.634060,75
0,2025-05-15 12:25:00.671747,76
0,2025-05-15 12:25:00.715899,77
0,2025-05-15 12:25:00.760727,78
0,2025-05-15 12:25:00.805401,79
0,2025-05-15 12:25:00.843231,80
0,2025-05-15 12:25:00.881409,81
0,2025-05-15 12:25:00.919861,82
0,2025-05-15 12:25:00.961014,83
0,2025-05-15 12:25:01.003624,84
0,2025-05-15 12:25:01.041751,85
0,2025-05-15 12:25:01.079341,86
0,2025-05-15 12:25:01.122393,87
0,2025-05-15 12:25:01.160845,88
0,2025-05-15 12:25:01.199533,89
0,2025-05-15 12:25:01.237488,90
0,2025-05-15 12:25:01.279360,91
0,2025-05-15 12:25:01.317657,92
0,2025-05-15 12:25:01.359999,93
0,2025-05-15 12:25:01.399932,94
0,2025-05-15 12:25:01.444116,95
0,2025-05-15 12:25:01.483906,96
0,2025-05-15 12:25:01.527987,97
0,2025-05-15 12:25:01.568106,98
1,2025-05-15 12:25:01.611802,99
1,2025-05-15 12:25:01.651829,100
1,2025-05-15 12:25:01.691719,101
2,2025-05-15 12:25:01.736548,102
2,2025-05-15 12:25:01.782529,103
3,2025-05-15 12:25:01.820918,104
3,2025-05-15 12:25:01.860049,105
4,2025-05-15 12:25:01.903796,106
4,2025-05-15 12:25:01.944588,107
4,2025-05-15 12:25:01.983800,108
5,2025-05-15 12:25:02.027845,109
5,2025-05-15 12:25:02.067842,110
6,2025-05-15 12:25:02.111883,111
6,2025-05-15 12:25:02.151717,112
7,2025-05-15 12:25:02.197993,113
7,2025-05-15 12:25:02.237542,114
7,2025-05-15 12:25:02.277464,115
8,2025-05-15 12:25:02.319703,116
8,2025-05-15 12:25:02.359876,117
9,2025-05-15 12:25:02.404062,118
9,2025-05-15 12:25:02.445011,119
9,2025-05-15 12:25:02.487694,120
10,2025-05-15 12:25:02.527739,121
10,2025-05-15 12:25:02.571720,122
11,2025-05-15 12:25:02.612720,123
11,2025-05-15 12:25:02.651967,124
12,2025-05-15 12:25:02.697192,125
12,2025-05-15 12:25:02.735792,126
12,2025-05-15 12:25:02.779794,127
13,2025-05-15 12:25:02.819845,128
13,2025-05-15 12:25:02.863824,129
14,2025-05-15 12:25:02.903782,130
14,2025-05-15 12:25:02.946000,131
14,2025-05-15 12:25:02.987769,132
15,2025-05-15 12:25:03.027721,133
15,2025-05-15 12:25:03.071710,134
16,2025-05-15 12:25:03.111846,135
16,2025-05-15 12:25:03.155899,136
17,2025-05-15 12:25:03.197240,137
17,2025-05-15 12:25:03.236138,138
17,2025-05-15 12:25:03.279704,139
18,2025-05-15 12:25:03.319813,140
18,2025-05-15 12:25:03.363803,141
