frame_id,timestamp,video_frame_number
0,2025-05-15 12:18:00.332999,0
0,2025-05-15 12:18:00.371662,1
0,2025-05-15 12:18:00.408543,2
0,2025-05-15 12:18:00.445000,3
0,2025-05-15 12:18:00.481409,4
0,2025-05-15 12:18:00.518677,5
0,2025-05-15 12:18:00.555135,6
0,2025-05-15 12:18:00.591709,7
0,2025-05-15 12:18:00.628568,8
0,2025-05-15 12:18:00.665088,9
0,2025-05-15 12:18:00.701748,10
0,2025-05-15 12:18:00.738693,11
0,2025-05-15 12:18:00.775075,12
0,2025-05-15 12:18:00.811561,13
0,2025-05-15 12:18:00.848777,14
0,2025-05-15 12:18:00.885660,15
0,2025-05-15 12:18:00.922065,16
0,2025-05-15 12:18:00.958903,17
0,2025-05-15 12:18:00.995454,18
0,2025-05-15 12:18:01.031977,19
0,2025-05-15 12:18:01.069168,20
0,2025-05-15 12:18:01.105577,21
0,2025-05-15 12:18:01.141907,22
0,2025-05-15 12:18:01.178856,23
0,2025-05-15 12:18:01.215287,24
0,2025-05-15 12:18:01.251988,25
0,2025-05-15 12:18:01.290223,26
0,2025-05-15 12:18:01.327077,27
0,2025-05-15 12:18:01.363448,28
0,2025-05-15 12:18:01.400437,29
0,2025-05-15 12:18:01.436758,30
0,2025-05-15 12:18:01.473019,31
0,2025-05-15 12:18:01.509738,32
0,2025-05-15 12:18:01.545972,33
0,2025-05-15 12:18:01.582396,34
0,2025-05-15 12:18:01.619875,35
0,2025-05-15 12:18:01.656580,36
0,2025-05-15 12:18:01.693012,37
0,2025-05-15 12:18:01.730079,38
0,2025-05-15 12:18:01.766636,39
0,2025-05-15 12:18:01.802856,40
0,2025-05-15 12:18:01.839593,41
0,2025-05-15 12:18:01.893263,42
0,2025-05-15 12:18:01.935628,43
0,2025-05-15 12:18:01.974493,44
0,2025-05-15 12:18:02.011620,45
0,2025-05-15 12:18:02.049820,46
0,2025-05-15 12:18:02.091870,47
0,2025-05-15 12:18:02.130225,48
0,2025-05-15 12:18:02.168318,49
0,2025-05-15 12:18:02.206313,50
0,2025-05-15 12:18:02.250086,51
0,2025-05-15 12:18:02.296299,52
0,2025-05-15 12:18:02.341542,53
0,2025-05-15 12:18:02.383743,54
0,2025-05-15 12:18:02.425198,55
0,2025-05-15 12:18:02.462680,56
0,2025-05-15 12:18:02.500097,57
0,2025-05-15 12:18:02.537244,58
0,2025-05-15 12:18:02.579104,59
0,2025-05-15 12:18:02.616213,60
0,2025-05-15 12:18:02.656571,61
0,2025-05-15 12:18:02.702363,62
0,2025-05-15 12:18:02.749222,63
0,2025-05-15 12:18:02.786837,64
0,2025-05-15 12:18:02.823935,65
0,2025-05-15 12:18:02.863345,66
0,2025-05-15 12:18:02.912088,67
0,2025-05-15 12:18:02.959111,68
0,2025-05-15 12:18:03.005040,69
0,2025-05-15 12:18:03.047273,70
0,2025-05-15 12:18:03.088894,71
0,2025-05-15 12:18:03.127198,72
0,2025-05-15 12:18:03.166737,73
0,2025-05-15 12:18:03.210390,74
0,2025-05-15 12:18:03.259035,75
0,2025-05-15 12:18:03.303628,76
0,2025-05-15 12:18:03.347731,77
0,2025-05-15 12:18:03.389999,78
0,2025-05-15 12:18:03.433502,79
0,2025-05-15 12:18:03.477489,80
0,2025-05-15 12:18:03.517893,81
0,2025-05-15 12:18:03.570464,82
0,2025-05-15 12:18:03.612188,83
1,2025-05-15 12:18:03.653494,84
1,2025-05-15 12:18:03.692292,85
1,2025-05-15 12:18:03.730281,86
