frame_id,timestamp,x,y,z,velocity,range,azimuth,elevation,snr,noise
0,2025-05-15 12:58:44.994551,0.20930559933185577,0.4497110843658447,0.0,-0.4829031527042389,0.49603315747354154,24.95832218580271,0.0,353,407
0,2025-05-15 12:58:44.994551,0.19320517778396606,0.41511791944503784,0.0,-0.36217737197875977,0.45787676045734277,24.958323468207112,0.0,303,424
0,2025-05-15 12:58:44.994551,0.20930559933185577,0.4497110843658447,0.0,-0.36217737197875977,0.49603315747354154,24.95832218580271,0.0,453,417
0,2025-05-15 12:58:44.994551,0.17940479516983032,0.42126601934432983,0.0,-0.24145157635211945,0.4578767733617267,23.06772705812111,0.0,302,428
0,2025-05-15 12:58:44.994551,0.19435520470142365,0.4563715159893036,0.0,-0.24145157635211945,0.4960331704643425,23.067728338640652,0.0,450,430
0,2025-05-15 12:58:44.994551,0.17940479516983032,0.42126601934432983,0.0,-0.12072578817605972,0.4578767733617267,23.06772705812111,0.0,200,428
0,2025-05-15 12:58:44.994551,0.19435520470142365,0.4563715159893036,0.0,-0.12072578817605972,0.4960331704643425,23.067728338640652,0.0,361,430
1,2025-05-15 12:58:45.096408,0.22080591320991516,0.40111827850341797,0.0,-0.603628933429718,0.45787675706243286,28.831720448167204,0.0,306,445
1,2025-05-15 12:58:45.096408,0.23920640349388123,0.4345448315143585,0.0,-0.603628933429718,0.49603317839467126,28.831718536798913,0.0,365,451
1,2025-05-15 12:58:45.096408,0.2070055454969406,0.4084113538265228,0.0,-0.4829031527042389,0.4578767626784517,26.878422230595355,0.0,388,455
1,2025-05-15 12:58:45.096408,0.2242560088634491,0.44244563579559326,0.0,-0.4829031527042389,0.4960331623449486,26.878422228841192,0.0,457,453
1,2025-05-15 12:58:45.096408,0.2070055454969406,0.4084113538265228,0.0,-0.36217737197875977,0.4578767626784517,26.878422230595355,0.0,400,427
1,2025-05-15 12:58:45.096408,0.2242560088634491,0.44244563579559326,0.0,-0.36217737197875977,0.4960331623449486,26.878422228841192,0.0,462,433
1,2025-05-15 12:58:45.096408,0.19320517778396606,0.41511791944503784,0.0,-0.24145157635211945,0.45787676045734277,24.958323468207112,0.0,259,428
