frame_id,timestamp,video_frame_number
0,2025-05-15 12:58:40.083769,0
0,2025-05-15 12:58:40.122873,1
0,2025-05-15 12:58:40.160104,2
0,2025-05-15 12:58:40.197146,3
0,2025-05-15 12:58:40.233556,4
0,2025-05-15 12:58:40.270356,5
0,2025-05-15 12:58:40.306631,6
0,2025-05-15 12:58:40.343217,7
0,2025-05-15 12:58:40.382036,8
0,2025-05-15 12:58:40.419584,9
0,2025-05-15 12:58:40.455980,10
0,2025-05-15 12:58:40.493789,11
0,2025-05-15 12:58:40.530600,12
0,2025-05-15 12:58:40.567171,13
0,2025-05-15 12:58:40.604203,14
0,2025-05-15 12:58:40.640462,15
0,2025-05-15 12:58:40.676527,16
0,2025-05-15 12:58:40.713530,17
0,2025-05-15 12:58:40.750082,18
0,2025-05-15 12:58:40.786477,19
0,2025-05-15 12:58:40.823602,20
0,2025-05-15 12:58:40.859892,21
0,2025-05-15 12:58:40.896180,22
0,2025-05-15 12:58:40.933132,23
0,2025-05-15 12:58:40.969830,24
0,2025-05-15 12:58:41.006055,25
0,2025-05-15 12:58:41.042846,26
0,2025-05-15 12:58:41.079165,27
0,2025-05-15 12:58:41.115244,28
0,2025-05-15 12:58:41.152328,29
0,2025-05-15 12:58:41.188539,30
0,2025-05-15 12:58:41.224644,31
0,2025-05-15 12:58:41.261381,32
0,2025-05-15 12:58:41.297780,33
0,2025-05-15 12:58:41.334233,34
0,2025-05-15 12:58:41.371785,35
0,2025-05-15 12:58:41.414228,36
0,2025-05-15 12:58:41.453263,37
0,2025-05-15 12:58:41.490372,38
0,2025-05-15 12:58:41.526485,39
0,2025-05-15 12:58:41.564340,40
0,2025-05-15 12:58:41.601281,41
0,2025-05-15 12:58:41.656308,42
0,2025-05-15 12:58:41.698299,43
0,2025-05-15 12:58:41.736172,44
0,2025-05-15 12:58:41.773830,45
0,2025-05-15 12:58:41.811160,46
0,2025-05-15 12:58:41.853022,47
0,2025-05-15 12:58:41.890851,48
0,2025-05-15 12:58:41.927996,49
0,2025-05-15 12:58:41.965658,50
0,2025-05-15 12:58:42.006609,51
0,2025-05-15 12:58:42.043566,52
0,2025-05-15 12:58:42.080225,53
0,2025-05-15 12:58:42.117262,54
0,2025-05-15 12:58:42.158073,55
0,2025-05-15 12:58:42.197802,56
0,2025-05-15 12:58:42.238528,57
0,2025-05-15 12:58:42.275383,58
0,2025-05-15 12:58:42.315812,59
0,2025-05-15 12:58:42.354436,60
0,2025-05-15 12:58:42.391697,61
0,2025-05-15 12:58:42.431124,62
0,2025-05-15 12:58:42.478565,63
0,2025-05-15 12:58:42.523927,64
0,2025-05-15 12:58:42.566088,65
0,2025-05-15 12:58:42.603028,66
0,2025-05-15 12:58:42.643466,67
0,2025-05-15 12:58:42.683586,68
0,2025-05-15 12:58:42.727429,69
0,2025-05-15 12:58:42.769961,70
0,2025-05-15 12:58:42.812938,71
0,2025-05-15 12:58:42.849818,72
0,2025-05-15 12:58:42.886484,73
0,2025-05-15 12:58:42.923131,74
0,2025-05-15 12:58:42.963153,75
0,2025-05-15 12:58:43.000127,76
0,2025-05-15 12:58:43.039314,77
0,2025-05-15 12:58:43.082506,78
0,2025-05-15 12:58:43.122756,79
0,2025-05-15 12:58:43.159637,80
0,2025-05-15 12:58:43.198443,81
0,2025-05-15 12:58:43.242459,82
0,2025-05-15 12:58:43.290577,83
0,2025-05-15 12:58:43.333895,84
0,2025-05-15 12:58:43.371627,85
0,2025-05-15 12:58:43.408625,86
0,2025-05-15 12:58:43.449694,87
0,2025-05-15 12:58:43.489048,88
0,2025-05-15 12:58:43.538020,89
0,2025-05-15 12:58:43.575418,90
0,2025-05-15 12:58:43.616769,91
0,2025-05-15 12:58:43.656307,92
0,2025-05-15 12:58:43.701585,93
0,2025-05-15 12:58:43.739717,94
0,2025-05-15 12:58:43.781811,95
0,2025-05-15 12:58:43.819673,96
0,2025-05-15 12:58:43.857245,97
0,2025-05-15 12:58:43.898458,98
0,2025-05-15 12:58:43.938634,99
0,2025-05-15 12:58:43.976676,100
0,2025-05-15 12:58:44.013914,101
0,2025-05-15 12:58:44.051167,102
0,2025-05-15 12:58:44.096146,103
0,2025-05-15 12:58:44.133250,104
0,2025-05-15 12:58:44.170829,105
0,2025-05-15 12:58:44.208587,106
0,2025-05-15 12:58:44.249436,107
0,2025-05-15 12:58:44.288051,108
0,2025-05-15 12:58:44.327067,109
0,2025-05-15 12:58:44.363880,110
0,2025-05-15 12:58:44.404786,111
0,2025-05-15 12:58:44.442674,112
0,2025-05-15 12:58:44.481009,113
0,2025-05-15 12:58:44.517845,114
0,2025-05-15 12:58:44.559423,115
0,2025-05-15 12:58:44.597113,116
0,2025-05-15 12:58:44.634565,117
0,2025-05-15 12:58:44.673134,118
0,2025-05-15 12:58:44.715521,119
0,2025-05-15 12:58:44.754250,120
0,2025-05-15 12:58:44.793162,121
0,2025-05-15 12:58:44.830600,122
0,2025-05-15 12:58:44.871043,123
0,2025-05-15 12:58:44.908780,124
0,2025-05-15 12:58:44.946033,125
0,2025-05-15 12:58:44.983410,126
1,2025-05-15 12:58:45.023864,127
1,2025-05-15 12:58:45.061427,128
2,2025-05-15 12:58:45.099432,129
2,2025-05-15 12:58:45.137611,130
2,2025-05-15 12:58:45.178488,131
3,2025-05-15 12:58:45.217598,132
3,2025-05-15 12:58:45.255696,133
3,2025-05-15 12:58:45.294102,134
4,2025-05-15 12:58:45.335806,135
4,2025-05-15 12:58:45.373403,136
5,2025-05-15 12:58:45.411461,137
5,2025-05-15 12:58:45.448559,138
5,2025-05-15 12:58:45.490858,139
6,2025-05-15 12:58:45.529093,140
6,2025-05-15 12:58:45.566136,141
7,2025-05-15 12:58:45.603176,142
7,2025-05-15 12:58:45.644542,143
7,2025-05-15 12:58:45.682843,144
8,2025-05-15 12:58:45.720202,145
8,2025-05-15 12:58:45.758579,146
9,2025-05-15 12:58:45.799074,147
9,2025-05-15 12:58:45.837250,148
9,2025-05-15 12:58:45.874491,149
10,2025-05-15 12:58:45.912023,150
10,2025-05-15 12:58:45.952517,151
10,2025-05-15 12:58:45.990741,152
11,2025-05-15 12:58:46.028561,153
11,2025-05-15 12:58:46.066182,154
12,2025-05-15 12:58:46.107138,155
12,2025-05-15 12:58:46.144933,156
12,2025-05-15 12:58:46.182264,157
13,2025-05-15 12:58:46.219760,158
13,2025-05-15 12:58:46.259963,159
14,2025-05-15 12:58:46.297798,160
14,2025-05-15 12:58:46.334819,161
14,2025-05-15 12:58:46.371973,162
15,2025-05-15 12:58:46.414740,163
15,2025-05-15 12:58:46.452669,164
15,2025-05-15 12:58:46.490900,165
16,2025-05-15 12:58:46.529880,166
16,2025-05-15 12:58:46.571591,167
17,2025-05-15 12:58:46.609327,168
17,2025-05-15 12:58:46.646670,169
17,2025-05-15 12:58:46.683979,170
18,2025-05-15 12:58:46.729898,171
18,2025-05-15 12:58:46.768001,172
19,2025-05-15 12:58:46.805515,173
19,2025-05-15 12:58:46.843236,174
19,2025-05-15 12:58:46.885568,175
19,2025-05-15 12:58:46.923706,176
19,2025-05-15 12:58:46.961102,177
20,2025-05-15 12:58:46.998738,178
20,2025-05-15 12:58:47.039978,179
20,2025-05-15 12:58:47.078534,180
21,2025-05-15 12:58:47.117220,181
21,2025-05-15 12:58:47.156147,182
22,2025-05-15 12:58:47.198764,183
22,2025-05-15 12:58:47.236957,184
22,2025-05-15 12:58:47.275560,185
23,2025-05-15 12:58:47.313744,186
23,2025-05-15 12:58:47.357203,187
24,2025-05-15 12:58:47.396490,188
24,2025-05-15 12:58:47.434744,189
24,2025-05-15 12:58:47.472667,190
25,2025-05-15 12:58:47.515593,191
25,2025-05-15 12:58:47.554302,192
25,2025-05-15 12:58:47.592089,193
26,2025-05-15 12:58:47.630614,194
26,2025-05-15 12:58:47.674134,195
27,2025-05-15 12:58:47.713801,196
27,2025-05-15 12:58:47.751732,197
27,2025-05-15 12:58:47.790095,198
28,2025-05-15 12:58:47.832747,199
28,2025-05-15 12:58:47.870677,200
29,2025-05-15 12:58:47.908713,201
29,2025-05-15 12:58:47.946322,202
29,2025-05-15 12:58:47.987985,203
30,2025-05-15 12:58:48.026073,204
30,2025-05-15 12:58:48.064248,205
31,2025-05-15 12:58:48.102733,206
31,2025-05-15 12:58:48.144821,207
31,2025-05-15 12:58:48.183495,208
32,2025-05-15 12:58:48.221385,209
32,2025-05-15 12:58:48.259143,210
33,2025-05-15 12:58:48.303157,211
33,2025-05-15 12:58:48.341300,212
33,2025-05-15 12:58:48.378729,213
34,2025-05-15 12:58:48.417396,214
34,2025-05-15 12:58:48.459682,215
35,2025-05-15 12:58:48.497710,216
35,2025-05-15 12:58:48.534854,217
35,2025-05-15 12:58:48.573188,218
36,2025-05-15 12:58:48.614985,219
36,2025-05-15 12:58:48.653990,220
36,2025-05-15 12:58:48.691260,221
37,2025-05-15 12:58:48.730258,222
37,2025-05-15 12:58:48.771769,223
37,2025-05-15 12:58:48.809417,224
37,2025-05-15 12:58:48.846879,225
37,2025-05-15 12:58:48.886065,226
37,2025-05-15 12:58:48.928596,227
37,2025-05-15 12:58:48.967126,228
37,2025-05-15 12:58:49.005459,229
37,2025-05-15 12:58:49.042550,230
37,2025-05-15 12:58:49.084693,231
37,2025-05-15 12:58:49.123054,232
37,2025-05-15 12:58:49.161239,233
37,2025-05-15 12:58:49.199242,234
37,2025-05-15 12:58:49.242676,235
37,2025-05-15 12:58:49.282007,236
37,2025-05-15 12:58:49.319622,237
37,2025-05-15 12:58:49.357883,238
37,2025-05-15 12:58:49.399605,239
37,2025-05-15 12:58:49.438514,240
37,2025-05-15 12:58:49.476028,241
37,2025-05-15 12:58:49.514235,242
37,2025-05-15 12:58:49.556397,243
37,2025-05-15 12:58:49.594498,244
37,2025-05-15 12:58:49.632667,245
37,2025-05-15 12:58:49.670718,246
37,2025-05-15 12:58:49.712902,247
37,2025-05-15 12:58:49.752296,248
37,2025-05-15 12:58:49.792188,249
37,2025-05-15 12:58:49.831639,250
37,2025-05-15 12:58:49.875103,251
37,2025-05-15 12:58:49.913533,252
37,2025-05-15 12:58:49.951250,253
37,2025-05-15 12:58:49.988880,254
38,2025-05-15 12:58:50.033556,255
38,2025-05-15 12:58:50.071975,256
39,2025-05-15 12:58:50.109595,257
39,2025-05-15 12:58:50.147186,258
39,2025-05-15 12:58:50.190115,259
40,2025-05-15 12:58:50.230205,260
40,2025-05-15 12:58:50.269815,261
41,2025-05-15 12:58:50.308246,262
41,2025-05-15 12:58:50.350955,263
41,2025-05-15 12:58:50.389447,264
42,2025-05-15 12:58:50.427022,265
42,2025-05-15 12:58:50.464300,266
43,2025-05-15 12:58:50.506481,267
43,2025-05-15 12:58:50.545716,268
43,2025-05-15 12:58:50.584612,269
44,2025-05-15 12:58:50.623382,270
44,2025-05-15 12:58:50.664647,271
45,2025-05-15 12:58:50.702492,272
45,2025-05-15 12:58:50.740660,273
45,2025-05-15 12:58:50.779749,274
46,2025-05-15 12:58:50.820677,275
46,2025-05-15 12:58:50.858628,276
47,2025-05-15 12:58:50.896138,277
47,2025-05-15 12:58:50.934905,278
47,2025-05-15 12:58:50.975730,279
47,2025-05-15 12:58:51.013952,280
47,2025-05-15 12:58:51.051344,281
47,2025-05-15 12:58:51.089258,282
48,2025-05-15 12:58:51.131679,283
48,2025-05-15 12:58:51.170306,284
49,2025-05-15 12:58:51.208181,285
49,2025-05-15 12:58:51.246172,286
49,2025-05-15 12:58:51.288715,287
50,2025-05-15 12:58:51.329958,288
50,2025-05-15 12:58:51.367238,289
51,2025-05-15 12:58:51.405437,290
51,2025-05-15 12:58:51.444963,291
51,2025-05-15 12:58:51.494811,292
52,2025-05-15 12:58:51.534449,293
52,2025-05-15 12:58:51.572586,294
53,2025-05-15 12:58:51.610416,295
53,2025-05-15 12:58:51.648094,296
53,2025-05-15 12:58:51.690161,297
54,2025-05-15 12:58:51.728851,298
54,2025-05-15 12:58:51.766673,299
54,2025-05-15 12:58:51.805063,300
54,2025-05-15 12:58:51.846867,301
54,2025-05-15 12:58:51.884960,302
54,2025-05-15 12:58:51.922677,303
54,2025-05-15 12:58:51.960959,304
54,2025-05-15 12:58:52.001940,305
54,2025-05-15 12:58:52.040365,306
54,2025-05-15 12:58:52.078059,307
54,2025-05-15 12:58:52.114942,308
54,2025-05-15 12:58:52.156502,309
55,2025-05-15 12:58:52.194655,310
55,2025-05-15 12:58:52.232024,311
55,2025-05-15 12:58:52.270321,312
56,2025-05-15 12:58:52.311353,313
56,2025-05-15 12:58:52.349721,314
56,2025-05-15 12:58:52.387911,315
57,2025-05-15 12:58:52.424875,316
57,2025-05-15 12:58:52.466786,317
58,2025-05-15 12:58:52.504656,318
58,2025-05-15 12:58:52.542241,319
58,2025-05-15 12:58:52.580061,320
59,2025-05-15 12:58:52.620740,321
59,2025-05-15 12:58:52.660193,322
60,2025-05-15 12:58:52.699695,323
60,2025-05-15 12:58:52.737478,324
60,2025-05-15 12:58:52.779115,325
61,2025-05-15 12:58:52.817360,326
61,2025-05-15 12:58:52.854842,327
61,2025-05-15 12:58:52.892466,328
62,2025-05-15 12:58:52.935712,329
62,2025-05-15 12:58:52.975544,330
63,2025-05-15 12:58:53.013608,331
63,2025-05-15 12:58:53.051080,332
64,2025-05-15 12:58:53.093779,333
64,2025-05-15 12:58:53.133109,334
64,2025-05-15 12:58:53.170757,335
65,2025-05-15 12:58:53.208636,336
65,2025-05-15 12:58:53.252024,337
65,2025-05-15 12:58:53.290224,338
66,2025-05-15 12:58:53.328784,339
66,2025-05-15 12:58:53.366403,340
67,2025-05-15 12:58:53.407271,341
67,2025-05-15 12:58:53.445101,342
67,2025-05-15 12:58:53.482627,343
68,2025-05-15 12:58:53.520688,344
68,2025-05-15 12:58:53.563614,345
69,2025-05-15 12:58:53.601896,346
69,2025-05-15 12:58:53.639717,347
69,2025-05-15 12:58:53.677101,348
70,2025-05-15 12:58:53.720467,349
70,2025-05-15 12:58:53.758532,350
71,2025-05-15 12:58:53.796296,351
71,2025-05-15 12:58:53.833808,352
71,2025-05-15 12:58:53.876872,353
72,2025-05-15 12:58:53.914953,354
72,2025-05-15 12:58:53.952462,355
72,2025-05-15 12:58:53.989481,356
73,2025-05-15 12:58:54.031514,357
73,2025-05-15 12:58:54.069891,358
74,2025-05-15 12:58:54.107198,359
74,2025-05-15 12:58:54.145268,360
74,2025-05-15 12:58:54.187664,361
75,2025-05-15 12:58:54.225495,362
75,2025-05-15 12:58:54.262981,363
76,2025-05-15 12:58:54.300873,364
76,2025-05-15 12:58:54.341250,365
76,2025-05-15 12:58:54.379269,366
76,2025-05-15 12:58:54.416785,367
76,2025-05-15 12:58:54.455308,368
76,2025-05-15 12:58:54.496753,369
76,2025-05-15 12:58:54.536383,370
76,2025-05-15 12:58:54.573717,371
76,2025-05-15 12:58:54.612054,372
76,2025-05-15 12:58:54.652671,373
76,2025-05-15 12:58:54.690557,374
76,2025-05-15 12:58:54.728711,375
76,2025-05-15 12:58:54.767025,376
76,2025-05-15 12:58:54.809720,377
76,2025-05-15 12:58:54.847459,378
76,2025-05-15 12:58:54.885072,379
76,2025-05-15 12:58:54.922395,380
76,2025-05-15 12:58:54.965472,381
76,2025-05-15 12:58:55.003458,382
76,2025-05-15 12:58:55.040638,383
76,2025-05-15 12:58:55.078236,384
76,2025-05-15 12:58:55.120157,385
76,2025-05-15 12:58:55.158422,386
77,2025-05-15 12:58:55.196085,387
77,2025-05-15 12:58:55.233653,388
77,2025-05-15 12:58:55.275759,389
78,2025-05-15 12:58:55.314229,390
78,2025-05-15 12:58:55.352152,391
78,2025-05-15 12:58:55.390262,392
79,2025-05-15 12:58:55.432095,393
79,2025-05-15 12:58:55.470458,394
80,2025-05-15 12:58:55.508152,395
80,2025-05-15 12:58:55.546324,396
80,2025-05-15 12:58:55.587793,397
81,2025-05-15 12:58:55.625886,398
81,2025-05-15 12:58:55.663293,399
82,2025-05-15 12:58:55.700852,400
82,2025-05-15 12:58:55.742161,401
82,2025-05-15 12:58:55.780491,402
83,2025-05-15 12:58:55.818128,403
83,2025-05-15 12:58:55.856264,404
84,2025-05-15 12:58:55.898446,405
84,2025-05-15 12:58:55.937729,406
84,2025-05-15 12:58:55.975154,407
85,2025-05-15 12:58:56.013585,408
85,2025-05-15 12:58:56.055403,409
85,2025-05-15 12:58:56.094275,410
86,2025-05-15 12:58:56.133076,411
86,2025-05-15 12:58:56.170942,412
87,2025-05-15 12:58:56.211396,413
87,2025-05-15 12:58:56.249746,414
87,2025-05-15 12:58:56.288769,415
88,2025-05-15 12:58:56.330373,416
88,2025-05-15 12:58:56.372095,417
89,2025-05-15 12:58:56.410423,418
89,2025-05-15 12:58:56.448517,419
89,2025-05-15 12:58:56.486501,420
90,2025-05-15 12:58:56.530731,421
90,2025-05-15 12:58:56.569517,422
91,2025-05-15 12:58:56.607259,423
91,2025-05-15 12:58:56.644942,424
91,2025-05-15 12:58:56.687394,425
92,2025-05-15 12:58:56.725747,426
92,2025-05-15 12:58:56.763645,427
93,2025-05-15 12:58:56.801718,428
93,2025-05-15 12:58:56.843550,429
93,2025-05-15 12:58:56.883672,430
94,2025-05-15 12:58:56.922375,431
94,2025-05-15 12:58:56.961429,432
95,2025-05-15 12:58:57.003747,433
95,2025-05-15 12:58:57.044155,434
95,2025-05-15 12:58:57.081709,435
96,2025-05-15 12:58:57.120965,436
96,2025-05-15 12:58:57.163531,437
97,2025-05-15 12:58:57.202304,438
97,2025-05-15 12:58:57.240209,439
97,2025-05-15 12:58:57.277995,440
98,2025-05-15 12:58:57.319278,441
98,2025-05-15 12:58:57.358104,442
98,2025-05-15 12:58:57.395918,443
98,2025-05-15 12:58:57.433970,444
98,2025-05-15 12:58:57.476601,445
98,2025-05-15 12:58:57.515155,446
98,2025-05-15 12:58:57.554172,447
98,2025-05-15 12:58:57.593326,448
98,2025-05-15 12:58:57.634780,449
98,2025-05-15 12:58:57.673831,450
98,2025-05-15 12:58:57.711615,451
98,2025-05-15 12:58:57.749030,452
98,2025-05-15 12:58:57.790929,453
98,2025-05-15 12:58:57.830263,454
98,2025-05-15 12:58:57.868426,455
98,2025-05-15 12:58:57.907471,456
98,2025-05-15 12:58:57.949531,457
98,2025-05-15 12:58:57.988957,458
98,2025-05-15 12:58:58.027063,459
98,2025-05-15 12:58:58.064335,460
98,2025-05-15 12:58:58.106698,461
98,2025-05-15 12:58:58.144136,462
98,2025-05-15 12:58:58.181588,463
98,2025-05-15 12:58:58.219765,464
98,2025-05-15 12:58:58.261474,465
98,2025-05-15 12:58:58.299481,466
98,2025-05-15 12:58:58.337720,467
98,2025-05-15 12:58:58.375793,468
98,2025-05-15 12:58:58.418467,469
98,2025-05-15 12:58:58.457404,470
99,2025-05-15 12:58:58.494932,471
99,2025-05-15 12:58:58.532149,472
99,2025-05-15 12:58:58.574140,473
99,2025-05-15 12:58:58.612509,474
99,2025-05-15 12:58:58.649994,475
99,2025-05-15 12:58:58.687770,476
99,2025-05-15 12:58:58.729469,477
99,2025-05-15 12:58:58.767908,478
100,2025-05-15 12:58:58.806269,479
100,2025-05-15 12:58:58.844432,480
100,2025-05-15 12:58:58.885753,481
101,2025-05-15 12:58:58.924180,482
101,2025-05-15 12:58:58.963811,483
102,2025-05-15 12:58:59.001161,484
102,2025-05-15 12:58:59.042890,485
102,2025-05-15 12:58:59.081550,486
103,2025-05-15 12:58:59.118788,487
103,2025-05-15 12:58:59.156458,488
104,2025-05-15 12:58:59.202360,489
104,2025-05-15 12:58:59.240984,490
104,2025-05-15 12:58:59.278416,491
105,2025-05-15 12:58:59.315636,492
105,2025-05-15 12:58:59.356987,493
106,2025-05-15 12:58:59.396444,494
106,2025-05-15 12:58:59.433482,495
106,2025-05-15 12:58:59.470639,496
107,2025-05-15 12:58:59.513724,497
107,2025-05-15 12:58:59.553221,498
107,2025-05-15 12:58:59.591897,499
108,2025-05-15 12:58:59.630968,500
108,2025-05-15 12:58:59.672491,501
109,2025-05-15 12:58:59.711190,502
109,2025-05-15 12:58:59.748774,503
109,2025-05-15 12:58:59.786989,504
110,2025-05-15 12:58:59.828496,505
110,2025-05-15 12:58:59.866714,506
111,2025-05-15 12:58:59.904519,507
111,2025-05-15 12:58:59.942250,508
111,2025-05-15 12:58:59.984443,509
112,2025-05-15 12:59:00.023433,510
112,2025-05-15 12:59:00.061632,511
113,2025-05-15 12:59:00.098974,512
113,2025-05-15 12:59:00.142282,513
113,2025-05-15 12:59:00.180402,514
114,2025-05-15 12:59:00.219526,515
114,2025-05-15 12:59:00.257710,516
115,2025-05-15 12:59:00.299763,517
115,2025-05-15 12:59:00.337987,518
115,2025-05-15 12:59:00.375439,519
116,2025-05-15 12:59:00.412932,520
116,2025-05-15 12:59:00.455876,521
116,2025-05-15 12:59:00.493976,522
116,2025-05-15 12:59:00.533053,523
116,2025-05-15 12:59:00.571506,524
116,2025-05-15 12:59:00.613255,525
116,2025-05-15 12:59:00.650651,526
116,2025-05-15 12:59:00.687609,527
116,2025-05-15 12:59:00.725887,528
116,2025-05-15 12:59:00.768046,529
116,2025-05-15 12:59:00.809091,530
116,2025-05-15 12:59:00.846468,531
116,2025-05-15 12:59:00.884891,532
117,2025-05-15 12:59:00.927057,533
117,2025-05-15 12:59:00.965609,534
118,2025-05-15 12:59:01.003894,535
118,2025-05-15 12:59:01.041976,536
118,2025-05-15 12:59:01.082395,537
119,2025-05-15 12:59:01.120369,538
119,2025-05-15 12:59:01.158335,539
120,2025-05-15 12:59:01.196553,540
120,2025-05-15 12:59:01.236369,541
120,2025-05-15 12:59:01.286902,542
121,2025-05-15 12:59:01.325882,543
121,2025-05-15 12:59:01.363604,544
122,2025-05-15 12:59:01.401096,545
122,2025-05-15 12:59:01.438285,546
122,2025-05-15 12:59:01.480060,547
123,2025-05-15 12:59:01.519272,548
123,2025-05-15 12:59:01.557335,549
124,2025-05-15 12:59:01.597516,550
124,2025-05-15 12:59:01.638652,551
124,2025-05-15 12:59:01.676727,552
125,2025-05-15 12:59:01.714880,553
125,2025-05-15 12:59:01.752633,554
125,2025-05-15 12:59:01.794157,555
126,2025-05-15 12:59:01.833947,556
126,2025-05-15 12:59:01.871604,557
127,2025-05-15 12:59:01.909126,558
127,2025-05-15 12:59:01.951478,559
127,2025-05-15 12:59:01.990541,560
128,2025-05-15 12:59:02.029486,561
128,2025-05-15 12:59:02.067645,562
129,2025-05-15 12:59:02.109800,563
129,2025-05-15 12:59:02.149267,564
129,2025-05-15 12:59:02.186796,565
130,2025-05-15 12:59:02.224262,566
130,2025-05-15 12:59:02.265705,567
131,2025-05-15 12:59:02.304489,568
